1,1,3,1,1,0,0,0.6,0.6,0.45,0.25,0,1,1
2,2,3,2,2,0,0,0.4,0.4,0.25,0.7,0,1,1
1,1,2,1,1,1,1,0.55,0.55,0.65,0.65,0,1,1
2,2,1,2,2,2,1,0.5,0.5,0.5,0.65,0,1,1
1,1,1,1,1,1,0,0.6,0.6,0.4,0.75,0,1,1
2,2,1,2,2,0,0,0.4,0.4,0.5,0.6,0,1,1
2,2,1,2,2,1,1,0.5,0.5,0.3,0.3,0,1,1
2,2,1,2,2,2,1,0.65,0.65,0.6,0.55,0,1,1
2,2,2,2,2,1,0,0.55,0.55,0.3,0.5,0,1,1
1,1,1,1,1,0,0,0.5,0.5,0.15,0.5,0,1,1
2,2,1,2,2,1,0,0.5,0.5,0.25,0.8,0,1,1
2,2,1,2,2,1,0,0.5,0.5,0.4,0.35,0,1,1
1,1,3,1,1,1,1,0.3,0.3,0.7,0.5,0,1,1
1,1,2,1,1,1,1,0.65,0.65,0.55,0.75,0,1,1
2,2,1,2,2,0,0,0.5,0.5,0.55,0.25,0,1,1
1,1,1,1,1,1,1,0.5,0.5,0.35,0.65,0,1,1
2,2,1,2,2,0,0,0.35,0.35,0.35,0.75,0,1,1
2,2,3,2,2,1,0,0.35,0.35,0.7,0.5,0,1,1
1,1,1,1,1,0,0,0.5,0.5,0.35,0.3,0,1,1
1,1,1,1,1,1,0,0.3,0.3,0.65,0.5,0,1,1
1,1,1,1,1,2,1,0.6,0.6,0.65,0.6,0,1,1
1,1,1,1,1,0,0,0.4,0.4,0.2,0.6,0,1,1
1,1,1,1,1,0,0,0.35,0.35,0.25,0.75,0,1,1
2,2,1,2,2,1,0,0.55,0.55,0.15,0.6,0,1,1
2,2,1,2,2,0,0,0.3,0.3,0.3,0.3,0,1,1
1,1,1,1,1,0,0,0.65,0.65,0.35,0.55,0,1,1
1,1,3,1,1,0,0,0.3,0.3,0.25,0.35,0,1,1
2,2,1,2,2,1,0,0.6,0.6,0.2,0.35,0,1,1
1,1,1,1,1,1,0,0.5,0.5,0.2,0.85,0,1,1
2,2,3,2,2,1,0,0.5,0.5,0.15,0.8,0,1,1
1,1,2,1,1,1,0,0.6,0.6,0.15,0.4,0,1,1
1,1,1,1,1,2,1,0.4,0.4,0.5,0.35,0,1,1
1,1,2,1,1,0,0,0.55,0.55,0.6,0.6,0,1,1
1,1,1,1,1,1,1,0.45,0.45,0.45,0.4,0,1,1
1,1,2,1,1,0,0,0.5,0.5,0.35,0.35,0,1,1
1,1,1,1,1,0,0,0.3,0.3,0.5,0.4,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.35,0.7,0,1,1
2,2,2,2,2,2,1,0.45,0.45,0.45,0.55,0,1,1
1,1,1,1,1,2,1,0.45,0.45,0.25,0.75,0,1,1
1,1,1,1,1,1,0,0.35,0.35,0.65,0.75,1,1,1
1,1,2,1,1,0,0,0.4,0.4,0.25,0.85,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.65,0.4,0,1,1
1,1,1,1,1,1,0,0.5,0.5,0.4,0.85,0,1,1
1,1,3,1,1,0,0,0.65,0.65,0.65,0.35,0,1,1
1,1,1,1,1,1,0,0.55,0.55,0.45,0.35,0,1,1
1,1,1,1,1,0,0,0.6,0.6,0.45,0.4,0,1,1
1,1,2,1,1,1,0,0.45,0.45,0.2,0.85,0,1,1
1,1,1,1,1,2,1,0.4,0.4,0.2,0.85,0,1,1
2,2,1,2,2,1,0,0.45,0.45,0.7,0.25,0,1,1
2,2,3,2,2,1,0,0.4,0.4,0.7,0.5,0,1,1
1,1,3,1,1,1,0,0.6,0.6,0.3,0.55,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.4,0.65,0,1,1
1,1,3,1,1,0,0,0.35,0.35,0.6,0.6,0,1,1
1,1,1,1,1,0,0,0.5,0.5,0.2,0.4,0,1,1
1,1,2,1,1,0,0,0.6,0.6,0.5,0.55,0,1,1
1,1,1,1,1,0,0,0.65,0.65,0.2,0.6,0,1,1
2,2,3,2,2,1,0,0.3,0.3,0.2,0.85,0,1,1
2,2,3,2,2,2,1,0.45,0.45,0.2,0.8,0,1,1
1,1,3,1,1,2,1,0.3,0.3,0.2,0.4,0,1,1
1,1,3,1,1,1,0,0.6,0.6,0.4,0.85,0,1,1
1,1,1,1,1,1,0,0.6,0.6,0.5,0.35,0,1,1
1,1,3,1,1,0,0,0.3,0.3,0.25,0.8,0,1,1
1,1,1,1,1,0,0,0.6,0.6,0.7,0.85,0,1,1
2,2,3,2,2,2,1,0.35,0.35,0.4,0.5,0,1,1
1,1,3,1,1,0,0,0.5,0.5,0.6,0.35,0,1,1
2,2,1,2,2,0,0,0.6,0.6,0.45,0.7,0,1,1
2,2,1,2,2,0,0,0.65,0.65,0.65,0.8,0,1,1
2,2,2,2,2,0,0,0.55,0.55,0.7,0.35,0,1,1
1,1,1,1,1,0,0,0.6,0.6,0.15,0.55,0,1,1
1,1,1,1,1,2,1,0.3,0.3,0.4,0.85,0,1,1
1,1,3,1,1,1,1,0.65,0.65,0.65,0.6,0,1,1
1,1,1,1,1,1,1,0.65,0.65,0.25,0.55,0,1,1
2,2,3,2,2,1,1,0.65,0.65,0.25,0.5,0,1,1
1,1,1,1,1,1,0,0.3,0.3,0.5,0.7,0,1,1
2,2,1,2,2,0,0,0.45,0.45,0.2,0.55,0,1,1
1,1,2,1,1,0,0,0.4,0.4,0.3,0.4,0,1,1
1,1,3,1,1,1,0,0.65,0.65,0.4,0.65,0,1,1
1,1,1,1,1,1,0,0.45,0.45,0.3,0.35,0,1,1
1,1,1,1,1,0,0,0.3,0.3,0.6,0.45,0,1,1
1,1,1,1,1,1,1,0.35,0.35,0.5,0.55,0,1,1
1,1,2,1,1,1,0,0.35,0.35,0.65,0.85,0,1,1
1,1,3,1,1,0,0,0.5,0.5,0.4,0.75,0,1,1
2,2,2,2,2,1,0,0.5,0.5,0.45,0.5,0,1,1
1,1,2,1,1,0,0,0.65,0.65,0.35,0.6,0,1,1
1,1,2,1,1,0,0,0.55,0.55,0.2,0.45,1,1,1
1,1,3,1,1,2,1,0.35,0.35,0.2,0.4,0,1,1
1,1,1,1,1,0,0,0.3,0.3,0.15,0.6,0,1,1
1,1,1,1,1,1,0,0.4,0.4,0.7,0.5,0,1,1
1,1,1,1,1,0,0,0.45,0.45,0.2,0.25,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.45,0.3,0,1,1
2,2,3,2,2,0,0,0.35,0.35,0.65,0.45,0,1,1
1,1,3,1,1,1,0,0.5,0.5,0.25,0.3,0,1,1
1,1,1,1,1,0,0,0.65,0.65,0.7,0.3,0,1,1
1,1,1,1,1,2,1,0.4,0.4,0.7,0.75,0,1,1
1,1,2,1,1,0,0,0.65,0.65,0.55,0.4,0,1,1
2,2,2,2,2,2,1,0.6,0.6,0.55,0.85,0,1,1
2,2,3,2,2,0,0,0.3,0.3,0.7,0.4,0,1,1
1,1,1,1,1,0,0,0.4,0.4,0.15,0.5,0,1,1
1,1,1,1,1,1,0,0.55,0.55,0.2,0.5,0,1,1
1,1,2,1,1,0,0,0.35,0.35,0.25,0.7,0,1,1
2,2,1,2,2,0,0,0.5,0.5,0.2,0.25,0,1,1
2,2,1,2,2,0,0,0.6,0.6,0.15,0.4,0,1,1
2,2,1,2,2,0,0,0.4,0.4,0.5,0.25,0,1,1
1,1,1,1,1,1,0,0.6,0.6,0.7,0.25,0,1,1
1,1,1,1,1,2,1,0.65,0.65,0.5,0.8,0,1,1
